Node,Rank
Gracilariales sp. BOLD:AAO6077,species
Gracilariales sp. BOLD:AAO6078,species
Gracilariales sp. BOLD:AAO6079,species
Gracilariales sp. BOLD:AAO6464,species
Gracilariales sp. BOLD:AAO7305,species
Gracilariales sp. BOLD:AAO7306,species
Gracilariales sp. BOLD:AAO7308,species
Gracilariales sp. BOLD:AAO7309,species
Gracilariales sp. BOLD:AAO8818,species
Gracilariales sp. BOLD:AAO8819,species
Gracilariales sp. BOLD:AAO8820,species
Gracilariales sp. BOLD:AAO8853,species
Gracilariales sp. BOLD:AAO9249,species
Gracilariales sp. BOLD:AAO9250,species
Gracilariales sp. BOLD:AAO9251,species
Gracilariales sp. BOLD:AAO9252,species
Gracilariales sp. BOLD:AAO9943,species
Gracilariales sp. BOLD:AAO9944,species
Plocamiales,order
Plocamiaceae,family
Plocamium,genus
Plocamium cartilagineum,species
Plocamium angustum,species
Plocamium coleorhiza,species
Plocamium telfairiae,species
Plocamium cornutum,species
Plocamium oregonum,species
Plocamium patagiatum,species
Plocamium violaceum,species
Plocamium ovicornis,species
Plocamium recurvatum,species
Plocamium serrulatum,species
Plocamium mertensii,species
Plocamium maggsiae,species
Plocamium subtile,species
Plocamium nanum,species
Plocamium cirrhosum,species
Plocamium hamatum,species
Plocamium leptophyllum,species
Plocamium preissianum,species
Plocamium pacificum,species
Plocamium sandvicense,species
Plocamium dilatatum,species
Plocamium fimbriatum,species
Plocamium lyngbyanum,species
Plocamium microcladioides,species
Plocamium raphelisianum,species
Plocamium suhrii,species
Plocamium cf. angustum 1 GWS-2011,species
Plocamium cf. angustum NZ 2 GWS-2011,species
Plocamium cf. angustum 3 GWS-2011,species
Plocamium cf. cirrhosum 1 GWS-2011,species
Plocamium cf. cirrhosum 2 GWS-2011,species
Plocamium cf. leptophyllum 1 GWS-2011,species
Plocamium cf. leptophyllum 2 GWS-2011,species
Plocamium cf. telfairiae 1 GWS-2011,species
Plocamium cf. pacificum 1 GWS-2011,species
Plocamium cf. cartilagineum NZ 1 GWS-2011,species
Plocamium cf. cartilagineum NZ 2 GWS-2011,species
Plocamium cf. cartilagineum NZ 3 GWS-2011,species
Plocamium cf. angustum 4 GWS-2011,species
Plocamium brasiliense,species
unclassified Plocamium,no rank
Plocamium sp.,species
Plocamium sp. 1Aus,species
Plocamium sp. 2Aus,species
Plocamium sp. LH1,species
Plocamium sp. 1cartilagineumAsia,species
Plocamium sp. Aus 1 GWS-2011,species
Plocamium sp. Aus 2 GWS-2011,species
Plocamium sp. Aus 3 GWS-2011,species
Plocamium sp. Aus 5 GWS-2011,species
Plocamium sp. 2leptophyllum,species
Plocamium sp. 1cirrhosum,species
Plocamium sp. 4angustum,species
Plocamium sp. 5Aus,species
Plocamium sp. 2pacificum,species
Plocamium sp. 1 SV-2018,species
Plocamium sp. 1 JFC-2019,species
Plocamium sp. 3angustum,species
Plocamium sp. 2Asia,species
Plocamium sp. 1Asia,species
Plocamium sp. 1Oman,species
Plocamium sp. 1corallorhiza,species
Plocamium sp. 2cartilagineumAsia,species
Plocamium delicatulum,species
Plocamium fuscorubrum,species
Plocamium tenue,species
Plocamium beckeri,species
Plocamium robertiae,species
Plocamium pusillum,species
Plocamiocolax,genus
Plocamiocolax pulvinata,species
unclassified Plocamiocolax,no rank
Plocamiocolax sp.,species
Sarcodiaceae,family
Sarcodia,genus
Sarcodia montagneana,species
Sarcodia dentata,species
Sarcodia ceylanica,species
Sarcodia flabellata,species
Sarcodia marginata,species
Sarcodia antarctica,species
Sarcodia ciliata,species
Sarcodia grandifolia,species
Sarcodia suae,species
unclassified Sarcodia,no rank
Sarcodia sp. SF2000,species
Sarcodia sp. G0128,species
Sarcodia sp. 2 Bali-2008,species
Sarcodia sp. 1 Bali-2008,species
Sarcodia sp. SML-2011,species
Trematocarpus,genus
Trematocarpus antarcticus,species
Trematocarpus dichotomus,species
Trematocarpus fragilis,species
Trematocarpus flabellatus,species
unclassified Trematocarpus,no rank
Trematocarpus sp. 1Tris,species
Trematocarpus affinis,species
unclassified Plocamiales,no rank
Plocamiales sp. BOLD:AAA9552,species
Plocamiales sp. BOLD:AAB2065,species
Plocamiales sp. BOLD:AAB2109,species
Plocamiales sp. BOLD:AAB4535,species
Plocamiales sp. BOLD:AAC2791,species
Plocamiales sp. BOLD:AAC5574,species
Plocamiales sp. BOLD:AAC9032,species
Plocamiales sp. BOLD:AAC9041,species
Plocamiales sp. BOLD:AAD4812,species
Plocamiales sp. BOLD:AAD4846,species
Plocamiales sp. BOLD:AAD8246,species
Plocamiales sp. BOLD:AAE9462,species
Plocamiales sp. BOLD:AAF1489,species
Plocamiales sp. BOLD:AAH9303,species
Plocamiales sp. BOLD:AAH9323,species
Plocamiales sp. BOLD:AAH9324,species
Plocamiales sp. BOLD:AAI0965,species
Plocamiales sp. BOLD:AAI1885,species
Plocamiales sp. BOLD:AAO5158,species
Plocamiales sp. BOLD:AAO5216,species
Plocamiales sp. BOLD:AAO5288,species
Plocamiales sp. BOLD:AAO5725,species
Plocamiales sp. BOLD:AAO5771,species
Plocamiales sp. BOLD:AAO6956,species
Plocamiales sp. BOLD:AAO7418,species
Plocamiales sp. BOLD:AAO8153,species
Plocamiales sp. BOLD:AAO9435,species
Halymeniales,order
Halymeniaceae,family
Carpopeltis,genus
Carpopeltis phyllophora,species
unclassified Carpopeltis,no rank
Carpopeltis sp. 2phyllophora,species
Carpopeltis spongeaplexa,species
Grateloupia,genus
Grateloupia crispata,species
Grateloupia filicina,species
Grateloupia longifolia,species
Grateloupia carnosa,species
Grateloupia catenata,species
Grateloupia divaricata,species
Grateloupia elliptica,species
Grateloupia imbricata,species
Grateloupia kurogii,species
Grateloupia livida,species
Grateloupia turuturu,species
Grateloupia versicolor,species
Grateloupia sparsa,species
Grateloupia acuminata,species
Grateloupia asiatica,species
Grateloupia schmitziana,species
Grateloupia johnstonii,species
Grateloupia cornea,species
Grateloupia porcea,species
Grateloupia doryphora,species
Grateloupia filiformis,species
Grateloupia ramossissima,species
Grateloupia schizophylla,species
Grateloupia stipitata,species
Grateloupia americana,species
Grateloupia huertana,species
Grateloupia subpectinata,species
Grateloupia luxurians,species
Grateloupia minima,species
Grateloupia urvilleana,species
Grateloupia somalensis,species
Grateloupia phuquocensis,species
Grateloupia belangeri,species
Grateloupia hawaiiana,species
Grateloupia capensis,species
Grateloupia lanceola,species
Grateloupia californica,species
Grateloupia violacea,species
Grateloupia ovata,species
Grateloupia dalianensis,species
Grateloupia yangjiangensis,species
Grateloupia yinggehaiensis,species
Grateloupia huangiae,species
Grateloupia orientalis,species
Grateloupia okamurae,species
Grateloupia huanghaiensis,species
Grateloupia gibbesii,species
Grateloupia taiwanensis,species
Grateloupia tenuis,species
Grateloupia angusta,species
Grateloupia boaoensis,species
Grateloupia prolifera,species
Grateloupia jejuensis,species
Grateloupia denticulata,species
Grateloupia chiangii,species
Grateloupia proteus,species
Grateloupia serra,species
Grateloupia fastigiata,species
Grateloupia didymecladia,species
Grateloupia qingdaoensis,species
unclassified Grateloupia,no rank
Grateloupia sp.,species
Grateloupia sp. Culebra-4/99,species
Grateloupia sp. GALW 015246,species
Grateloupia sp. GALW 015247,species
Grateloupia sp. GALW 015244,species
Grateloupia sp. Gra017,species
Grateloupia sp. H7101,species
Grateloupia sp. taiwanensis,species
Grateloupia sp. orientalis,species
Grateloupia sp. ZD-2011,species
Grateloupia sp. GSR-2012,species
Grateloupia sp. Gra025,species
Grateloupia sp. Gra031,species
Grateloupia sp. Gra036,species
Grateloupia sp. 1 XBZ-2013,species
Grateloupia sp. SMB-2013a,species
Grateloupia sp. SMB-2013b,species
Grateloupia sp. 1 GHB-2013,species
Grateloupia sp. 1 YL-2013,species
Grateloupia sp. 1 MSK-2013,species
Grateloupia sp. 2 MSK-2013,species
Grateloupia sp. 3 MSK-2013,species
Grateloupia sp. 1 GZ-2013,species
Grateloupia sp. CNU 026320,species
Grateloupia sp. CNU 041279,species
Grateloupia sp. CNU 041283,species
Grateloupia sp. MSK-2014a,species
Grateloupia sp. MSK-2014b,species
Grateloupia sp. Bast & Rani-2014,species
Grateloupia sp. GWS-2014,species
Grateloupia sp. 5S,species
Grateloupia sp. XVN-2020a,species
Grateloupia sp. DBIS14,species
Grateloupia sp. HWang-2021b,species
Grateloupia sp. HWang-2022a,species
Grateloupia sp. XYu-2023a,species
Grateloupia lithophila,species
Grateloupia constricta,species
Grateloupia sorocarpus,species
Grateloupia corymbcladia,species
Grateloupia cf. dichotoma,species
Grateloupia indica,species
Grateloupia scutellata,species
Grateloupia oligoclora,species
Prionitis,genus
Prionitis lanceolata,species
Prionitis lyallii,species
Prionitis lyallii var. depauperata,varietas
Prionitis lyallii var. dilitata,varietas
Prionitis lyallii var. intermedia,varietas
Prionitis lyallii var. normalis,varietas
Prionitis filiformis,species
Prionitis divaricata,species
Prionitis elata,species
Prionitis patens,species
Prionitis nodifera,species
Prionitis linearis,species
Prionitis jubata,species
Prionitis sternbergii,species
Prionitis simplex,species
Prionitis abbreviata,species
unclassified Prionitis,no rank
Prionitis sp. 'La Jolla',species
Prionitis sp. GIg-5,species
Prionitis sp. 1Cal,species
Prionitis sp. 2Cal,species
Prionitis sp. 3Cal,species
Prionitis sp. 4Cal,species
Prionitis sp. 5Cal,species
Prionitis sp. 2jeju,species
Prionitis sp. 3jeju,species
Prionitis sp. 2lanceolata,species
Prionitis sp. 2simplex,species
Prionitis australis,species
Prionitis taiwani-borealis,species
Pachymenia,genus
Pachymenia cornea,species
Pachymenia crassa,species
Pachymenia carnosa,species
Pachymenia lusoria,species
Pachymenia cf. orbicularis,species
Pachymenia laciniata,species
Pachymenia orbicularis,species
unclassified Pachymenia,no rank
Pachymenia sp.,species
Pachymenia dichotoma,species
Aeodes,genus
Aeodes orbitosa,species
Aeodes nitidissima,species
Aeodes ulvoidea,species
Cryptonemia,genus
Cryptonemia undulata,species
Cryptonemia luxurians,species
Cryptonemia rotunda,species
Cryptonemia borealis,species
Cryptonemia bengryi,species
Cryptonemia lomation,species
Cryptonemia yendoi,species
Cryptonemia lapathifolia,species
Cryptonemia asiatica,species
Cryptonemia seminervis,species
Cryptonemia obovata,species
Cryptonemia abyssalis,species
Cryptonemia antricola,species
Cryptonemia atrocostalis,species
Cryptonemia bermudensis,species
Cryptonemia lacunicola,species
Cryptonemia perparva,species
unclassified Cryptonemia,no rank
Cryptonemia sp. JHK-2010a,species
Cryptonemia sp. 1 MLG-2017,species
Cryptonemia sp.,species
Cryptonemia sp. 1 SV-2018,species
Cryptonemia sp. 1 MLG-2018,species
Cryptonemia cf. denticulata,species
Cryptonemia kallymenioides,species
Cryptonemia anconensis,species
Cryptonemia crenulata,species
Cryptonemia palmetta,species
Halymenia,genus
Halymenia plana,species
Halymenia dilatata,species
Halymenia floresii,species
Halymenia maculata,species
Halymenia floridana,species
Halymenia durvillei,species
Halymenia schizymenioides,species
Halymenia formosa,species
Halymenia pseudofloresii,species
Halymenia hawaiiana,species
Halymenia actinophysa,species
Halymenia abyssicola,species
Halymenia stipitata,species
Halymenia harveyana,species
Halymenia tondoana,species
Halymenia californica,species
Halymenia malaysiana,species
Halymenia cf. floresii,species
Halymenia cf. pseudofloresii,species
Halymenia elongata,species
Halymenia cearensis,species
Halymenia ignifera,species
Halymenia silviae,species
Halymenia cf. mirabilis,species
Halymenia johorensis,species
Halymenia rosea,species
unclassified Halymenia,no rank
Halymenia sp. PEL-2015b,species
Halymenia sp.,species
Halymenia ballesterosii,species
Halymenia ceylanica,species
Halymenia taiwanensis,species
Polyopes,genus
Polyopes constrictus,species
Polyopes polyideoides,species
Polyopes tenuis,species
Polyopes prolifer,species
Polyopes lancifolius,species
Polyopes tasmanicus,species
Polyopes affinis,species
Polyopes hakalauensis,species
Polyopes tosaensis,species
unclassified Polyopes,no rank
Polyopes sp.,species
Pachymeniopsis,genus
Pachymeniopsis lanceolata,species
Pachymeniopsis elliptica,species
Pachymeniopsis gargiuli,species
unclassified Pachymeniopsis,no rank
Pachymeniopsis sp. MM-2014,species
Zymurgia,genus
Zymurgia chondriopsidea,species
Yonagunia,genus
Yonagunia formosana,species
Yonagunia tenuifolia,species
Yonagunia zollingeri,species
Yonagunia atimo-vatae,species
Yonagunia ligulata,species
unclassified Yonagunia,no rank
Yonagunia sp. 1 SV-2018,species
Yonagunia maillardii,species
Yonagunia palmata,species
Yonagunia taiwani-borealis,species
Yonagunia stipitata,species
Yonagunia robusta,species
Epiphloea,genus
unclassified Epiphloea,no rank
Epiphloea sp. 1WA,species
Norrissia,genus
Norrissia setchellii,species
Phyllymenia,genus
Phyllymenia acletoi,species
unclassified Phyllymenia,no rank
Phyllymenia sp. XVN-2020a,species
Phyllymenia sp.,species
Isabbottia,genus
Isabbottia ovalifolia,species
unclassified Isabbottia,no rank
Isabbottia sp. 1ovalifolia,species
Thamnoclonium,genus
Thamnoclonium dichotomum,species
Thamnoclonium lemannianum,species
unclassified Thamnoclonium,no rank
Thamnoclonium sp. GENT O.256,species
Thamnoclonium sp. GENT 0.264,species
Thamnoclonium sp. GENT O.266,species
Gelinaria,genus
Gelinaria ulvoidea,species
unclassified Gelinaria,no rank
Gelinaria sp. 1NOR,species
Codiophyllum,genus
Codiophyllum natalense,species
Codiophyllum mexicanum,species
Glaphyrosiphon,genus
Glaphyrosiphon intestinalis,species
Glaphyrosiphon lindaueri,species
Glaphyrosiphon chilensis,species
Glaphyrosiphon aucklandica,species
Sinotubimorpha,genus
Sinotubimorpha claviformis,species
Sinotubimorpha guangdongensis,species
Sinotubimorpha qingdaoensis,species
Sinotubimorpha ramosissima,species
Kintokiocolax,genus
Kintokiocolax aggregato-cerantha,species
unclassified Halymeniaceae,no rank
Halymeniaceae sp. ODC-2010a,species
Halymeniaceae sp. 1 GZ-2013,species
Neoabbottiella,genus
Neoabbottiella araneosa,species
Neoabbottiella decipiens,species
Neoabbottiella valentinae,species
unclassified Neoabbottiella,no rank
Neoabbottiella sp.,species
Acrodiscus,genus
Acrodiscus vidovichii,species
Amalthea,genus
Amalthea freemaniae,species
Amalthea rubida,species
Galene,genus
Galene profundae,species
Galene meridionalis,species
unclassified Galene (in: red algae),no rank
Galene sp. GCZ-2014,species
Galene sp. 1LH,species
Galene sp. 1SAfr,species
Galene sp. 1WA,species
Galene sp. 2LH,species
Galene leptoclados,species
Galene rotunda,species
Dermocorynus,genus
Dermocorynus horridus,species
Dermocorynus dichotomus,species
Dermocorynus montagnei,species
unclassified Dermocorynus,no rank
Dermocorynus sp.,species
Neorubra,genus
Neorubra decipiens,species
unclassified Neorubra,no rank
Neorubra sp.,species
Ramirezia,genus
Ramirezia osornoensis,species
Neofolia,genus
Neofolia rosea,species
Nesoia,genus
Nesoia pulchella,species
Nesoia delicatula,species
Nesoia latifolia,species
Nesoia mediterranea,species
Nesoia hommersandii,species
Howella,genus
Howella gorgoniarum,species
Howella latifrons,species
Austroepiphloea,genus
Austroepiphloea bullosa,species
Tsengiaceae,family
Tsengia,genus
Tsengia laingii,species
Tsengia lanceolata,species
Tsengia comosa,species
Tsengia flammea,species
unclassified Tsengia,no rank
Tsengia sp. 1 GZ-2013,species
Tsengia sp. 2TAS,species
Tsengia sp. 2Tris,species
Tsengia sp.,species
Tsengia pulchra,species
Tsengia feredayae,species
Tsengia laciniata,species
Tsengia northlandica,species
unclassified Halymeniales,no rank
Halymeniales sp. GWS001562,species
Halymeniales sp. BOLD:AAA2756,species
Halymeniales sp. BOLD:AAB2457,species
Halymeniales sp. BOLD:AAB5126,species
Halymeniales sp. BOLD:AAD0756,species
Halymeniales sp. BOLD:AAD1398,species
Halymeniales sp. BOLD:AAD4488,species
Halymeniales sp. BOLD:AAD7070,species
Halymeniales sp. BOLD:AAD7164,species
Halymeniales sp. BOLD:AAE6649,species
Halymeniales sp. BOLD:AAF0387,species
Halymeniales sp. BOLD:AAF0736,species
Halymeniales sp. BOLD:AAF2739,species
Halymeniales sp. BOLD:AAF6009,species
Halymeniales sp. BOLD:AAF6010,species
Halymeniales sp. BOLD:AAF6921,species
Halymeniales sp. BOLD:AAF7762,species
Halymeniales sp. BOLD:AAF7763,species
Halymeniales sp. BOLD:AAF7769,species
Halymeniales sp. BOLD:AAF7777,species
Halymeniales sp. BOLD:AAH7630,species
Halymeniales sp. BOLD:AAH7746,species
Halymeniales sp. BOLD:AAI1242,species
Halymeniales sp. BOLD:AAI5456,species
Halymeniales sp. BOLD:AAI5457,species
Halymeniales sp. BOLD:AAI5463,species
Halymeniales sp. BOLD:AAI5745,species
Halymeniales sp. BOLD:AAI6661,species
Halymeniales sp. BOLD:AAI6909,species
Halymeniales sp. BOLD:AAI6912,species
Halymeniales sp. BOLD:AAI6916,species
Halymeniales sp. BOLD:AAI8087,species
Halymeniales sp. BOLD:AAI9958,species
Halymeniales sp. BOLD:AAI9959,species
Halymeniales sp. BOLD:AAI9962,species
Halymeniales sp. BOLD:AAI9963,species
Halymeniales sp. BOLD:AAJ6385,species
Halymeniales sp. BOLD:AAJ7384,species
Halymeniales sp. BOLD:AAJ7935,species
Halymeniales sp. BOLD:AAJ9783,species
Halymeniales sp. BOLD:AAK2763,species
Halymeniales sp. BOLD:AAK4846,species
Halymeniales sp. BOLD:AAK5240,species
Halymeniales sp. BOLD:AAK5309,species
Halymeniales sp. BOLD:AAK5310,species
Halymeniales sp. BOLD:AAK9518,species
Halymeniales sp. BOLD:AAK9525,species
Halymeniales sp. BOLD:AAL0149,species
Halymeniales sp. BOLD:AAL3238,species
Halymeniales sp. BOLD:AAL3241,species
Halymeniales sp. BOLD:AAK9519,species
Halymeniales sp. BOLD:AAM4600,species
Halymeniales sp. BOLD:AAO5233,species
Halymeniales sp. BOLD:AAO5669,species
Halymeniales sp. BOLD:AAO5857,species
Halymeniales sp. BOLD:AAO6155,species
Halymeniales sp. BOLD:AAO6449,species
Halymeniales sp. BOLD:AAO6623,species
Halymeniales sp. BOLD:AAO6624,species
Halymeniales sp. BOLD:AAO7193,species
Halymeniales sp. BOLD:AAO8606,species
Halymeniales sp. BOLD:AAO8657,species
Halymeniales sp. BOLD:AAO8658,species
Halymeniales sp. BOLD:AAO8809,species
Halymeniales sp. BOLD:AAO8815,species
Halymeniales sp. BOLD:AAO9057,species
Halymeniales sp. BOLD:AAO9156,species
Halymeniales sp. BOLD:AAO9239,species
Halymeniales sp. BOLD:AAO9413,species
Halymeniales sp. BOLD:AAO9924,species
Halymeniales sp. BOLD:AAP0159,species
Halymeniales sp. BOLD:AAP0161,species
Halymeniales sp. ARS-2011,species
